Date,Event,Opponent,Map,Result,W/L,Group,Team
07/03/24,BLAST Premier Spring Showdown 2024,Monte,Nuke,8 - 13,L,america_rmr,Imperial
03/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,paiN,Nuke,13 - 4,W,america_rmr,Imperial
03/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,paiN,Mirage,13 - 5,W,america_rmr,Imperial
02/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,M80,Anubis,13 - 3,W,america_rmr,Imperial
01/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,NRG,Overpass,13 - 2,W,america_rmr,Imperial
25/02/24,RES Regional Series 1 LATAM,Fluxo,Mirage,4 - 13,L,america_rmr,Imperial
25/02/24,RES Regional Series 1 LATAM,Fluxo,Nuke,14 - 16,L,america_rmr,Imperial
24/02/24,RES Regional Series 1 LATAM,BESTIA,Overpass,13 - 8,W,america_rmr,Imperial
24/02/24,RES Regional Series 1 LATAM,BESTIA,Mirage,13 - 8,W,america_rmr,Imperial
24/02/24,RES Regional Series 1 LATAM,BESTIA,Anubis,11 - 13,L,america_rmr,Imperial
22/02/24,IEM Dallas 2024 South America Closed Qualifier,BESTIA,Anubis,9 - 13,L,america_rmr,Imperial
22/02/24,IEM Dallas 2024 South America Closed Qualifier,BESTIA,Nuke,10 - 13,L,america_rmr,Imperial
22/02/24,IEM Dallas 2024 South America Closed Qualifier,FURIA,Vertigo,6 - 13,L,america_rmr,Imperial
22/02/24,IEM Dallas 2024 South America Closed Qualifier,FURIA,Nuke,7 - 13,L,america_rmr,Imperial
22/02/24,ESL Challenger League Season 47 South America,2GAME,Overpass,13 - 5,W,america_rmr,Imperial
21/02/24,ESL Challenger League Season 47 South America,2GAME,Inferno,13 - 4,W,america_rmr,Imperial
21/02/24,RES Regional Series 1 LATAM,LA RUGONETA,Nuke,13 - 10,W,america_rmr,Imperial
21/02/24,RES Regional Series 1 LATAM,LA RUGONETA,Vertigo,13 - 7,W,america_rmr,Imperial
17/02/24,RES Regional Series 1 LATAM,adalYamigos,Anubis,13 - 7,W,america_rmr,Imperial
17/02/24,RES Regional Series 1 LATAM,adalYamigos,Mirage,13 - 11,W,america_rmr,Imperial
16/02/24,ESL Challenger League Season 47 South America,Galorys,Mirage,13 - 5,W,america_rmr,Imperial
16/02/24,ESL Challenger League Season 47 South America,Galorys,Anubis,13 - 10,W,america_rmr,Imperial
15/02/24,IEM Dallas 2024 South America Open Qualifier 1,9z,Nuke,16 - 12,W,america_rmr,Imperial
15/02/24,IEM Dallas 2024 South America Open Qualifier 1,9z,Mirage,13 - 6,W,america_rmr,Imperial
15/02/24,IEM Dallas 2024 South America Open Qualifier 1,Fluxo,Mirage,16 - 14,W,america_rmr,Imperial
15/02/24,IEM Dallas 2024 South America Open Qualifier 1,Solid,Mirage,13 - 7,W,america_rmr,Imperial
14/02/24,IEM Dallas 2024 South America Open Qualifier 1,Yawara,Anubis,13 - 8,W,america_rmr,Imperial
14/02/24,ESL Challenger League Season 47 South America,RED Canids,Mirage,13 - 10,W,america_rmr,Imperial
13/02/24,ESL Challenger League Season 47 South America,RED Canids,Overpass,3 - 13,L,america_rmr,Imperial
13/02/24,RES Regional Series 1 LATAM,Solid,Anubis,13 - 8,W,america_rmr,Imperial
13/02/24,RES Regional Series 1 LATAM,Solid,Vertigo,13 - 11,W,america_rmr,Imperial
13/02/24,RES Regional Series 1 LATAM,Solid,Mirage,15 - 19,L,america_rmr,Imperial
04/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,9z,Overpass,13 - 10,W,america_rmr,Imperial
04/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,9z,Mirage,13 - 9,W,america_rmr,Imperial
03/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,MIBR,Anubis,13 - 9,W,america_rmr,Imperial
03/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,MIBR,Vertigo,12 - 16,L,america_rmr,Imperial
03/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,MIBR,Nuke,13 - 4,W,america_rmr,Imperial
03/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,BESTIA,Overpass,13 - 7,W,america_rmr,Imperial
02/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,9z,Nuke,10 - 13,L,america_rmr,Imperial
02/02/24,Ace South American Masters Spring 2024 - BLAST Premier Qualifier,BESTIA,Overpass,13 - 9,W,america_rmr,Imperial
24/01/24,ESL Pro League Season 19 South America Open Qualifier,9z,Mirage,13 - 10,W,america_rmr,Imperial
24/01/24,ESL Pro League Season 19 South America Open Qualifier,9z,Nuke,13 - 2,W,america_rmr,Imperial
24/01/24,ESL Pro League Season 19 South America Open Qualifier,9z,Anubis,10 - 13,L,america_rmr,Imperial
23/01/24,ESL Pro League Season 19 South America Open Qualifier,BESTIA,Inferno,16 - 12,W,america_rmr,Imperial
23/01/24,ESL Pro League Season 19 South America Open Qualifier,BESTIA,Nuke,13 - 3,W,america_rmr,Imperial
23/01/24,ESL Pro League Season 19 South America Open Qualifier,Hype,Nuke,13 - 11,W,america_rmr,Imperial
21/01/24,PGL CS2 Major Copenhagen 2024 SA RMR Closed Qualifier,paiN,Anubis,16 - 13,W,america_rmr,Imperial
21/01/24,PGL CS2 Major Copenhagen 2024 SA RMR Closed Qualifier,paiN,Nuke,13 - 11,W,america_rmr,Imperial
20/01/24,PGL CS2 Major Copenhagen 2024 SA RMR Closed Qualifier,Fluxo,Mirage,13 - 9,W,america_rmr,Imperial
20/01/24,PGL CS2 Major Copenhagen 2024 SA RMR Closed Qualifier,BESTIA,Anubis,11 - 13,L,america_rmr,Imperial
19/01/24,PGL CS2 Major Copenhagen 2024 SA RMR Closed Qualifier,Galorys,Nuke,13 - 6,W,america_rmr,Imperial
16/01/24,IEM Chengdu 2024 South America Open Qualifier 2,Legacy,Anubis,18 - 22,L,america_rmr,Imperial
16/01/24,IEM Chengdu 2024 South America Open Qualifier 2,Patins da Ferrari,Nuke,13 - 1,W,america_rmr,Imperial
29/11/23,ESL Challenger League Season 47 SA Open Qualifier 1,Corinthians,Mirage,13 - 4,W,america_rmr,Imperial
29/11/23,ESL Challenger League Season 47 SA Open Qualifier 1,Corinthians,Nuke,13 - 2,W,america_rmr,Imperial
29/11/23,ESL Challenger League Season 47 SA Open Qualifier 1,Flamengo,Nuke,13 - 6,W,america_rmr,Imperial
